"Sec Short Name","Board","Session Name","Last","Last Time","Bid Depth","Bid Price","Total Value","Offer Price","Total Volume","Offer Depth","Issued Qty","Security","Ref Price","Change Price","High Limit","Low Limit","Daily Value","Daily Volume","Number of Trades","MM Rule Tag","Contract Size","High","Low","Unadj Prev Price","Previous Date","Inherited State","Open","Open Qty","Close","Change Percent","Avg Price","52 Week High Price","52 Week Low Price","TOP","Orders","Last Auction Price","Has News","Change LTP","Sec Name","ISIN","Quote Basis","Security Board State","Previous Close","Market Cap","CB Ref Price","Change Ref Price","Change CB Ref Price","Change Percent Ref Price","Close Bid Price","Close Bid Depth","Close Offer Price","NMS","Close Offer Depth","CB High Limit","CB Low Limit","Ref Price Div Adj","52 Week High Date","52 Week Low Date","Accrued Interest","Adjustment Factor","Avg Yield","Bid Yield","Board Name","CB Ref Yield","Change CB Ref Yield","Change Ref Yield","Change Yield","Close Bid Yield","Close Offer Yield","Closing Yield","Coupon Rate","Currency Id","Expiry Price","High Yield","Instrument","Is Tradeable","Issue Date","Issuer Id","Last Qty","Last Yield","Low Yield","Market Maker Quotation Status","Maturity Date","Max Qty","Min Qty","Next Coupon Date","Number of Bids","Number of Offers","Off Mkt Last","Off Mkt Last Qty","Off Mkt Value Today","Off Mkt Volume Today","Offer Yield","Open Yield","Option Strike","Option Verb","Previous Yield","Qty Multiplier","Ref Price Date Time","Ref Yield","Sector","Security Remarks","Settlement Date","Settlement Price","Settlement Price Type","TOV","Underlying Security"
"MADAR","BUY-IN","Enquiry","","","","","","","","","207023554","233","32.5","","39.0","32.5","","","","0","1","","","27.0","","A","","","","","","","","","","","","","AL-MADAR FINANCE AND INVESTMENT CO.","KW0EQ0201834","","A","27.0","5589635.958","27.0","","","","","","","","","","","27.0","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS233T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8700","","1/27/2019","","","",""
"ALDEERA","BUY-IN","Enquiry","","","","","","","","","197378800","234","25.5","","30.6","25.5","","","","0","1","","","22.0","","A","","","","","","","","","","","","","AL-DEERA HOLDING CO.","KW0EQ0201891","","A","22.0","4342333.600","22.0","","","","","","","","","","","22.0","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS234T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8700","","1/27/2019","","","",""
"ALSALAM","BUY-IN","Enquiry","","","","","","","","","269640000","236","49.7","","59.6","49.7","","","","0","1","","","31.0","","A","","","","","","","","","","","","","ALSALAM GROUP HOLDING CO.","KW0EQ0201941","","A","31.0","8358840.000","31.0","","","","","","","","","","","31.0","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS236T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8700","","1/27/2019","","","",""
"EKTTITAB","BUY-IN","Enquiry","","","","","","","","","318624230","237","31.0","","37.2","31.0","","","","0","1","","","27.0","","A","","","","","","","","","","","","","EKTTITAB HOLDING CO.","KW0EQ0201974","","A","27.0","8602854.210","27.0","","","","","","","","","","","27.0","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS237T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8700","","1/27/2019","","","",""
"SOKOUK","BUY-IN","Enquiry","","","","","","","","","571645336","239","56.4","","67.6","56.4","","","","0","1","","","41.5","","A","","","","","","","","","","","","","SOKOUK HOLDING CO.","KW0EQ0201982","","A","41.5","23723281.444","41.5","","","","","","","","","","","41.5","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS239T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8600","","1/27/2019","","","",""
"ALMADINA","BUY-IN","Enquiry","","","","","","","","","399065225","240","30.8","","36.9","30.8","","","","0","1","","","29.9","","A","","","","","","","","","","","","","AL-MADINA FOR FINANCE AND INVESTMENT CO.","KW0EQ0202030","","A","29.9","11932050.228","29.9","","","","","","","","","","","29.9","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS240T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8700","","1/27/2019","","","",""
"NOOR","BUY-IN","Enquiry","","","","","","","","","412381582","241","85.8","","102.0","85.8","","","","0","1","","","45.0","","A","","","","","","","","","","","","","NOOR FINANCIAL INVESTMENT","KW0EQ0202048","","A","45.0","18557171.190","45.0","","","","","","","","","","","45.0","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS241T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8700","","1/27/2019","","","",""
"TAMINV","BUY-IN","Enquiry","","","","","","","","","343506744","242","309","","370.0","309.0","","","","0","1","","","279","","A","","","","","","","","","","","","","TAMDEEN INVESTMENT CO.","KW0EQ0202139","","A","279","95838381.576","279","","","","","","","","","","","279","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS242T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8700","","1/27/2019","","","",""
"EXCH","BUY-IN","Enquiry","","","","","","","","","46200000","243","95.0","","114.0","95.0","","","","0","1","","","86.4","","A","","","","","","","","","","","","","KUWAIT BAHRAIN INTERNATIONAL EXCHANGE CO.","KW0EQ0202162","","S","86.4","3991680.000","86.4","","","","","","","","","","","86.4","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","AUCTION_MKT","True","","IS243T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8700","","1/27/2019","","","",""
"KSHC","BUY-IN","Enquiry","","","","","","","","","176276900","245","35.2","","42.2","35.2","","","","0","1","","","33.4","","A","","","","","","","","","","","","","KUWAIT SYRIAN HOLDING CO","KW0EQ0202527","","A","33.4","5887648.460","33.4","","","","","","","","","","","33.4","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS245T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8700","","1/27/2019","","","",""
"ASIYA","BUY-IN","Enquiry","","","","","","","","","776440000","247","38.5","","46.2","38.5","","","","0","1","","","39.0","","A","","","","","","","","","","","","","ASIYA CAPITAL INVESTMENT COMPANY","KW0EQ0202709","","A","39.0","30281160.000","39.0","","","","","","","","","","","39.0","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS247T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8700","","1/27/2019","","","",""
"GNAHC","BUY-IN","Enquiry","","","","","","","","","145413548","249","39.7","","47.6","39.7","","","","0","1","","","37.0","","A","","","","","","","","","","","","","GULF NORTH AFRICA HOLDING CO.","KW0EQ0202741","","A","37.0","5380301.276","37.0","","","","","","","","","","","37.0","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS249T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8700","","1/27/2019","","","",""
"AMWAL","BUY-IN","Enquiry","","","","","","","","","180551250","250","59.3","","71.1","59.3","","","","0","1","","","51.5","","A","","","","","","","","","","","","","AMWAL INTERNATIONAL INVESTMENT CO.","KW0EQ0202758","","A","51.5","9298389.375","51.5","","","","","","","","","","","51.5","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS250T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8700","","1/27/2019","","","",""
"ALIMTIAZ","BUY-IN","Enquiry","","","","","","","","","1086765623","252","139","","166.0","139.0","","","","0","1","","","139","","A","","","","","","","","","","","","","ALIMTIAZ INVESTMENT GROUP CO.","KW0EQ0202832","","A","139","151060421.597","139","","","","","","","","","","","139","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS252T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8700","","1/27/2019","","","",""
"KINS","BUY-IN","Enquiry","","","","","","","","","184799490","301","318","","381.0","318.0","","","","0","1","","","289","","A","","","","","","","","","","","","","KUWAIT INSURANCE COMPANY","KW0EQ0300412","","A","289","53407052.610","289","","","","","","","","","","","289","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS301T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8500","","1/27/2019","","","",""
"GINS","BUY-IN","Enquiry","","","","","","","","","179000146","302","789","","946.0","789.0","","","","0","1","","","630","","A","","","","","","","","","","","","","GULF INSURANCE GROUP","KW0EQ0300420","","A","630","112770091.980","630","","","","","","","","","","","630","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS302T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8500","","1/27/2019","","","",""
"AINS","BUY-IN","Enquiry","","","","","","","","","196550725","303","550","","660.0","550.0","","","","0","1","","","540","","A","","","","","","","","","","","","","AL-AHLEIA INSURANCE COMPANY","KW0EQ0300438","","A","540","106137391.500","540","","","","","","","","","","","540","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS303T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8500","","1/27/2019","","","",""
"WINS","BUY-IN","Enquiry","","","","","","","","","162090569","304","69.6","","83.5","69.6","","","","2","1","","","66.5","","A","","","","","","","","","","","","","WARBA INSURANCE COMPANY  (K.S.C.P)","KW0EQ0300446","","S","66.5","10779022.839","66.5","","","","","","","","","","","66.5","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS304T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8500","","1/27/2019","","","",""
"KUWAITRE","BUY-IN","Enquiry","","","","","","","","","160988680","305","211","","253.0","211.0","","","","0","1","","","192","","A","","","","","","","","","","","","","KUWAIT REINSURANCE COMPANY","KW0EQ0300453","","A","192","30909826.560","192","","","","","","","","","","","192","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS305T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8500","","1/27/2019","","","",""
"FTI","BUY-IN","Enquiry","","","","","","","","","106599981","306","58.9","","70.6","58.9","","","","0","1","","","53.5","","A","","","","","","","","","","","","","FIRST TAKAFUL INSURANCE COMPANY","KW0EQ0301386","","A","53.5","5703098.984","53.5","","","","","","","","","","","53.5","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS306T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8500","","1/27/2019","","","",""
"WETHAQ","BUY-IN","Enquiry","","","","","","","","","110250000","307","28.7","","34.4","28.7","","","","0","1","","","29.0","","A","","","","","","","","","","","","","WETHAQ TAKAFUL INSURANCE COMPANY","KW0EQ0301626","","A","29.0","3197250.000","29.0","","","","","","","","","","","29.0","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS307T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8500","","1/27/2019","","","",""
"KRE","BUY-IN","Enquiry","","","","","","","","","905339849","401","53.1","","63.7","53.1","","","","0","1","","","47.6","","A","","","","","","","","","","","","","KUWAIT REAL ESTATE COMPANY","KW0EQ0400618","","A","47.6","43094176.812","47.6","","","","","","","","","","","47.6","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS401T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8600","","1/27/2019","","","",""
"URC","BUY-IN","Enquiry","","","","","","","","","1077248953","402","68.4","","82.0","68.4","","","","0","1","","","67.9","","A","","","","","","","","","","","","","UNITED REAL ESTATE COMPANY","KW0EQ0400626","","A","67.9","73145203.909","67.9","","","","","","","","","","","67.9","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS402T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8600","","1/27/2019","","","",""
"NRE","BUY-IN","Enquiry","","","","","","","","","989654844","403","149","","178.0","149.0","","","","0","1","","","123","","A","","","","","","","","","","","","","THE NATIONAL REAL ESTATE COMPANY","KW0EQ0400634","","A","123","121727545.812","123","","","","","","","","","","","123","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS403T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8600","","1/27/2019","","","",""
"SRE","BUY-IN","Enquiry","","","","","","","","","494079545","404","385","","462.0","385.0","","","","0","1","","","341","","A","","","","","","","","","","","","","SALHIA REAL ESTATE COMPANY","KW0EQ0400642","","A","341","168481124.845","341","","","","","","","","","","","341","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS404T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8600","","1/27/2019","","","",""
"TAM","BUY-IN","Enquiry","","","","","","","","","419628053","406","385","","462.0","385.0","","","","0","1","","","341","","A","","","","","","","","","","","","","TAMDEEN REAL ESTATE COMPANY","KW0EQ0400675","","A","341","143093166.073","341","","","","","","","","","","","341","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS406T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8600","","1/27/2019","","","",""
"AREEC","BUY-IN","Enquiry","","","","","","","","","184212867","408","176","","211.0","176.0","","","","0","1","","","147","","A","","","","","","","","","","","","","AJIAL REAL ESTATE ENTERTAINMENT CO.","KW0EQ0400360","","A","147","27079291.449","147","","","","","","","","","","","147","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS408T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8600","","1/27/2019","","","",""
"MASSALEH","BUY-IN","Enquiry","","","","","","","","","232920347","409","47.2","","56.6","47.2","","","","0","1","","","39.0","","A","","","","","","","","","","","","","MASSALEH REAL ESTATE CO.","KW0EQ0400683","","A","39.0","9083893.533","39.0","","","","","","","","","","","39.0","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS409T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8600","","1/27/2019","","","",""
"ARABREC","BUY-IN","Enquiry","","","","","","","","","505225024","410","30.8","","36.9","30.8","","","","0","1","","","29.2","","A","","","","","","","","","","","","","AL-ARABIY REAL ESTATE CO.","KW0EQ0400691","","A","29.2","14752570.701","29.2","","","","","","","","","","","29.2","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS410T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8600","","1/27/2019","","","",""
"ERESCO","BUY-IN","Enquiry","","","","","","","","","450429398","412","36.9","","44.2","36.9","","","","0","1","","","31.9","","A","","","","","","","","","","","","","AL-ENMA A REAL ESTATE CO.","KW0EQ0400717","","A","31.9","14368697.796","31.9","","","","","","","","","","","31.9","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS412T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8600","","1/27/2019","","","",""
"MABANEE","BUY-IN","Enquiry","","","","","","","","","933446739","413","825","","990.0","825.0","","","","0","1","","","714","","A","","","","","","","","","","","","","MABANEE COMPANY","KW0EQ0400725","","A","714","666480971.646","714","","","","","","","","","","","714","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","PREMIER_MKT","True","","IS413T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8600","","1/27/2019","","","",""
"INJAZZAT","BUY-IN","Enquiry","","","","","","","","","336605457","414","101","","121.0","101.0","","","","0","1","","","92.0","","A","","","","","","","","","","","","","INJAZZAT REAL ESTATE DEV. CO","KW0EQ0400774","","A","92.0","30967702.044","92.0","","","","","","","","","","","92.0","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS414T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8600","","1/27/2019","","","",""
"INVESTORS","BUY-IN","Enquiry","","","","","","","","","622860162","416","15.4","","18.4","15.4","","","","0","1","","","14.0","","A","","","","","","","","","","","","","INVESTORS HOLDING GROUP CO.","KW0EQ0401293","","A","14.0","8720042.268","14.0","","","","","","","","","","","14.0","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS416T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8600","","1/27/2019","","","",""
"IRC","BUY-IN","Enquiry","","","","","","","","","154482100","417","33.0","","39.6","33.0","","","","0","1","","","25.0","","A","","","","","","","","","","","","","INTERNATIONAL RESORTS CO.","KW0EQ0401392","","A","25.0","3862052.500","25.0","","","","","","","","","","","25.0","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS417T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8600","","1/27/2019","","","",""
"ALTIJARIA","BUY-IN","Enquiry","","","","","","","","","1775991380","418","91.7","","110.0","91.7","","","","0","1","","","83.4","","A","","","","","","","","","","","","","THE COMMERCIAL REAL ESTATE CO.","KW0EQ0401632","","A","83.4","148117681.092","83.4","","","","","","","","","","","83.4","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS418T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8600","","1/27/2019","","","",""
"SANAM","BUY-IN","Enquiry","","","","","","","","","121312400","419","35.2","","42.2","35.2","","","","0","1","","","32.0","","A","","","","","","","","","","","","","SANAM REAL ESTATE CO.","KW0EQ0401665","","A","32.0","3881996.800","32.0","","","","","","","","","","","32.0","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS419T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8600","","1/27/2019","","","",""
"AAYANRE","BUY-IN","Enquiry","","","","","","","","","415641989","420","72.7","","87.2","72.7","","","","0","1","","","62.0","","A","","","","","","","","","","","","","A AYAN REAL ESTATE CO.","KW0EQ0401731","","A","62.0","25769803.318","62.0","","","","","","","","","","","62.0","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS420T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8600","","1/27/2019","","","",""
"AQAR","BUY-IN","Enquiry","","","","","","","","","211968462","421","82.0","","98.4","82.0","","","","0","1","","","77.5","","A","","","","","","","","","","","","","AQAR REAL ESTATE INVESTMENTS CO.","KW0EQ0401749","","A","77.5","16427555.805","77.5","","","","","","","","","","","77.5","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS421T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8600","","1/27/2019","","","",""
"ALAQARIA","BUY-IN","Enquiry","","","","","","","","","188128220","422","27.2","","32.6","27.2","","","","0","1","","","26.5","","A","","","","","","","","","","","","","KUWAIT REAL ESTATE HOLDING CO.","KW0EQ0401756","","A","26.5","4985397.830","26.5","","","","","","","","","","","26.5","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS422T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8600","","1/27/2019","","","",""
"MAZAYA","BUY-IN","Enquiry","","","","","","","","","686428392","423","121","","145.0","121.0","","","","0","1","","","109","","A","","","","","","","","","","","","","AL-MAZAYA HOLDING CO.","KW0EQ0401764","","A","109","74820694.728","109","","","","","","","","","","","109","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS423T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8600","","1/27/2019","","","",""
"TIJARA","BUY-IN","Enquiry","","","","","","","","","369999721","427","64.9","","77.8","64.9","","","","0","1","","","56.9","","A","","","","","","","","","","","","","TIJARA & REALESTATE INVESTMENT CO.","KW0EQ0401921","","A","56.9","21052984.125","56.9","","","","","","","","","","","56.9","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS427T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8600","","1/27/2019","","","",""
"TAAMEER","BUY-IN","Enquiry","","","","","","","","","239503000","428","28.2","","33.8","28.2","","","","0","1","","","23.3","","A","","","","","","","","","","","","","TAAMEER REAL ESTATE INVESTMENT CO.","KW0EQ0401962","","A","23.3","5580419.900","23.3","","","","","","","","","","","23.3","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS428T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8600","","1/27/2019","","","",""
"ARKAN","BUY-IN","Enquiry","","","","","","","","","247470357","429","88.0","","105.0","88.0","","","","0","1","","","78.0","","A","","","","","","","","","","","","","ARKAN AL-KUWAIT REAL ESTATE CO.","KW0EQ0402259","","A","78.0","19302687.846","78.0","","","","","","","","","","","78.0","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS429T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8600","","1/27/2019","","","",""
"TAMKEEN","BUY-IN","Enquiry","","","","","","","","","66750000","430","23.8","","28.5","23.8","","","","0","1","","","16.0","","A","","","","","","","","","","","","","TAMKEEN HOLDING CO.","KW0EQ0402291","","A","16.0","1068000.000","16.0","","","","","","","","","","","16.0","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","AUCTION_MKT","True","","IS430T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8700","","1/27/2019","","","",""
